url,title,price,ISBN,language,publish date,author,genre,data_source
https://www.books.am/am/catalog/product/view/id/117293/category/7472/,Քանի անգամ նույն ճանապարհով։ Խոհագրություն (փափուկ),3000,,հայերեն,2025,Մեհրաբյան Լուսյա,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/117308/category/7472/,Ձեռագիր մասունքներ,1000,,հայերեն,1967,Սահյան Համո,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/117427/category/7472/,Երկու Ձայն․ Два Голоса։ Բանաստեղծություններ,5000,978-9939-890-96-8,հայերեն,2025,Սուսան Գևորգի,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/117428/category/7472/,Մարմար։ Վիպակ։ Մաս 2,5000,978-9939-0-5193-2,հայերեն,2025,Մելիք-Սարգսյան Հասմիկ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/117452/category/7472/,Աստվածային ժամանցներից զատ,800,978-9939-51-390-4,հայերեն,2012,Թումանյան Գևորգ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/117502/category/7472/,Մնա։ Բանաստեղծությունների ժողովածու,10000,978-9939-0-4696-9,հայերեն,2025,Խաչատրյան Կարինե,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/117503/category/7472/,Ընտրված Ստվերը,3500,978-9939-0-5455-1,հայերեն,2025,Ստեփանյան Մարիամ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/117615/category/7472/,Պոեզիայի ներկապնակ։ Բանաստեղծ․,10000,978-9939-890-82-1,հայերեն,2024,Սուսան Գևորգի,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/117659/category/7472/,Իմ հուշերի աշխարհում։ Բանաստեղծությունների ժողովածու,5000,978-9939-898-88-9,հայերեն,2025,Նաիրի Արաքս,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/118109/category/7472/,"Էմմայի տղան․ Բանաստեղծություններ (Հայերեն, Պարսկերեն)",3350,978-9939-40-089-1,"Հայերեն, պարսկերեն",2025,Վահե Արմեն,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/118235/category/7472/,А мне говорят: Живи,2000,978-5-4491-1308-5,русский,2022,Туси (Арутюнян Лусине),Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/118236/category/7472/,100 Дней карантина или... инструкция по выживанию,4000,978-5-4491-1096-1,русский,2021,Туси (Арутюнян Лусине),Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/118774/category/7472/,Գտնված սուրբը,5850,978-9939-78-397-0,հայերեն,2025,Սարիբեկյան Երվանդ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/52075/category/7472/,Письма в прошлое,1000,,Ռուսերեն,2021,Կտեյանց Արթուր,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/11774/category/7472/,Դժվար հիշվող անուն,2500,,հայերեն,2019,Իշխանյան Բյուրակն,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/11674/category/7472/,Չկարդացած գրքերի փոխարեն,1490,978-9939-51-956-2,Հայերեն,2016,Սարգսյան Ա,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/11363/category/7472/,Վիլ-Էվրար (Մարկ Արենի պատմությունը),2400,978-9939-66-185-8,հայերեն,2018,Մարկ Արեն,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/11209/category/7472/,Կուկու,3000,978-99930-4-812-3,հայերեն,2017,Կոստանդյան Էդգար,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/11095/category/7472/,Հովազաձորի գերիները,6650,978-9939-856-19-3,հայերեն,2015,Անանյան Վախթանգ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/11018/category/7472/,Ագաթանգեղագիտական պրպտումներ,5990,978-9939-76-410-8,Հայերեն,2019,Տեր-Պետրոսյան Լ.,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/10992/category/7472/,Իմ գրադարանը. Ղազարոս Աղայան. Անահիտ։ Հազարան բլբուլ։ Տորք Անգեղ և Հայկանուշ Գեղեցիկ,3900,978-9939-52-523-5,հայերեն,2012,Աղայան Ղազարոս,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/10990/category/7472/,Իմ գրադարանը. Լևոն Շանթ. Հին աստվածներ։ Լեռան աղջիկը,2500,978-9939-52-462-7,հայերեն,2012,,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/10987/category/7472/,Երկեր (Քաջազնունի Հ),6000,978-9939-1-0798-1,հայերեն,2023,Քաջազնունի Հովհաննես,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/10877/category/7472/,Բռնիր ձեռքս. Ես վախենում եմ,2900,978-9939-0-2003-7,հայերեն,2016,Նիազյան Արմեն,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/10836/category/7472/,Գրավաճառը,1500,978-9939-75-177-1,հայերեն,2017,Խաչիկյան Էդուարդ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/33401/category/7472/,P/F: Վեպ,6100,978-9939-9244-2-7,հայերեն,2020,Պաչյան Արամ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/33418/category/7472/,"Երկու ռոք աստղ, երկու աղջիկ՝ չհաշված Արարատը",5800,978-9939-884-05-9,հայերեն,2020,Թադևոսյան Արա,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/33561/category/7472/,Ինքնահոսի,1800,978-9939-76-641-6,հայերեն,2020,Եղյան Լուսինե,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/33712/category/7472/,Պատասխան տալու ժամանակը,3350,978-9939-60-618-7,հայերեն,2020,Խառատյան Ներսես,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/35358/category/7472/,Անցորդը և իր ճամբան․ համայնավէպ,5990,978-9939-872-48-3,արևմտահայերեն,2020,Զարեան Կ․,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/35434/category/7472/,Ռեքվիեմ Հուդայի համար,3900,978-9939-66-279-4,հայերեն,2020,Մարկ Արեն,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/35543/category/7472/,Փրկօղակ,1700,978-9939-60-628-6,հայերեն,2020,Հակոբյան Ժաննա,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/35782/category/7472/,Վէպեր (Սարաֆեան Ն․),5990,978-9939-872-46-9,արևմտահայերեն,2020,Սարաֆեան Նիկողոս,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/35790/category/7472/,"Այնտեղ, որտեղ ծաղկում են վայրի վարդեր. անատոլիական պատմություն",2900,978-9939-66-134-6,հայերեն,2020,Մարկ Արեն,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/35791/category/7472/,Շունչ արտաշունչ,1800,978-9939-76-640-9,հայերեն,2020,Կաաս Գևորգ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/37754/category/7472/,Ծերացած գույներ,2450,978-9939-60-617-0,հայերեն,2020,Լենա Արտի,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/37893/category/7472/,Անավարտ դիմանկարներ,2000,978-9939-885-14-8,հայերեն,2020,Պետրոսյան Վ.,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/37896/category/7472/,Հեքիաթներ ծաղիկների մասին,3900,978-9939-885-04-9,հայերեն,2020,Աննա Սաքսե,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/37926/category/7472/,Լուր չկա։ Վեպ,2990,978-9939-76-538-9,Հայերեն,2020,Խանջյան Գ.,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/38283/category/7472/,Սպիտակ տոնդո,4100,978-9939-0-3490-4,հայերեն,2020,Ավագյան Սոնա,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/36160/category/7472/,Ճոճվող ժամեր,4000,978-9939-76-622-5,Հայերեն,2020,Լիլ Արամի,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/36204/category/7472/,Ասույթներ գիրք 2 (Լուսաբաց),420,,հայերեն,2013,,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/36329/category/7472/,Նկուղ իջնելու հրավեր,3000,978-9939-0-3290-0,հայերեն,2020,Բունիաթյան Սմբատ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/37354/category/7472/,Խավարից այն կողմ (փափուկ),2300,978-9939-9228-5-0,հայերեն,2020,Նիազյան Արմեն,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/36667/category/7472/,Զրույցներ Սարյանի հետ,1500,99930-59-03-1,հայերեն,2002,Մաթևոսյան Վիլհելմ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/37056/category/7472/,Ծաղկած այբուբեն,2000,,հայերեն,2020,Տիգրանյան Սոնա,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/52249/category/7472/,Ոչ մի շաբաթ առանց Մաթևոսյանի (կոշտ),3800,978-9939-68-930-2,հայերեն,2021,Մաթևոսյան Հրանտ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/52828/category/7472/,Մինան ստվերների շրջապատում,1500,978-9939-810-56-0,հայերեն,2021,Ավումե Էդեմ,Հայ գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/65665/category/7473/,Երկիր Նաիրի,4900,978-9939-9271-5-2,հայերեն,2022,Չարենց Եղիշե,Հայ դասական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/42298/category/7473/,Ապրած և չապրած տարիներ (փափուկ կազմ),2500,978-9939-9132-5-4,հայերեն,2021,Պետրոսյան Վարդգես,Հայ դասական գրականություն,books.am
